freq,psd,channel,stem,participant,condition
13.5,2.5845735222221764,Fz,7105 aut,7105,aut
14.0,2.720433829070607,Fz,7105 aut,7105,aut
14.5,1.9641863289182324,Fz,7105 aut,7105,aut
15.0,1.4508162681907097,Fz,7105 aut,7105,aut
15.5,1.663504373721988,Fz,7105 aut,7105,aut
16.0,2.382507200009167,Fz,7105 aut,7105,aut
16.5,2.3719982066185943,Fz,7105 aut,7105,aut
17.0,1.7285957386947002,Fz,7105 aut,7105,aut
17.5,1.0502956861283248,Fz,7105 aut,7105,aut
18.0,0.9322407690384992,Fz,7105 aut,7105,aut
18.5,1.3759767408740229,Fz,7105 aut,7105,aut
19.0,1.2499766875154437,Fz,7105 aut,7105,aut
19.5,0.9949914271138631,Fz,7105 aut,7105,aut
20.0,0.723176449979016,Fz,7105 aut,7105,aut
20.5,0.70777590275992,Fz,7105 aut,7105,aut
21.0,0.8317404300086919,Fz,7105 aut,7105,aut
21.5,0.8403584442993673,Fz,7105 aut,7105,aut
22.0,0.7512208392562582,Fz,7105 aut,7105,aut
22.5,0.7120230331596441,Fz,7105 aut,7105,aut
23.0,0.8997481140247148,Fz,7105 aut,7105,aut
23.5,1.0944093113606612,Fz,7105 aut,7105,aut
24.0,1.0488004605419314,Fz,7105 aut,7105,aut
24.5,0.8560324430359146,Fz,7105 aut,7105,aut
25.0,0.5783178980920554,Fz,7105 aut,7105,aut
25.5,0.6483001124341111,Fz,7105 aut,7105,aut
26.0,0.8632558200500767,Fz,7105 aut,7105,aut
26.5,0.8289494813916474,Fz,7105 aut,7105,aut
27.0,0.6573057032819569,Fz,7105 aut,7105,aut
27.5,0.5643399905850173,Fz,7105 aut,7105,aut
28.0,0.6454681960294331,Fz,7105 aut,7105,aut
28.5,0.7539466843847723,Fz,7105 aut,7105,aut
29.0,0.6835463732404526,Fz,7105 aut,7105,aut
29.5,0.4591230449076288,Fz,7105 aut,7105,aut
30.0,0.3520161161137373,Fz,7105 aut,7105,aut
30.5,0.5429518591404302,Fz,7105 aut,7105,aut
31.0,0.8715699085997066,Fz,7105 aut,7105,aut
31.5,0.9073943449761722,Fz,7105 aut,7105,aut
32.0,0.6883498497239857,Fz,7105 aut,7105,aut
32.5,0.3588702434976589,Fz,7105 aut,7105,aut
33.0,0.33022446226431484,Fz,7105 aut,7105,aut
33.5,0.4453753459436616,Fz,7105 aut,7105,aut
34.0,0.5049458126722779,Fz,7105 aut,7105,aut
34.5,0.4081951381095677,Fz,7105 aut,7105,aut
35.0,0.2938119802467603,Fz,7105 aut,7105,aut
35.5,0.3312344074772017,Fz,7105 aut,7105,aut
36.0,0.43823579910965915,Fz,7105 aut,7105,aut
36.5,0.5080965651141504,Fz,7105 aut,7105,aut
37.0,0.4147456161293589,Fz,7105 aut,7105,aut
37.5,0.24868211219518982,Fz,7105 aut,7105,aut
38.0,0.23491193501951205,Fz,7105 aut,7105,aut
38.5,0.33325294525926097,Fz,7105 aut,7105,aut
39.0,0.4069949722891365,Fz,7105 aut,7105,aut
39.5,0.35187698127796113,Fz,7105 aut,7105,aut
40.0,0.24866149501178914,Fz,7105 aut,7105,aut
1.0,82.65186066703986,Pz,7105 aut,7105,aut
1.5,53.43829614348181,Pz,7105 aut,7105,aut
2.0,31.97070441298551,Pz,7105 aut,7105,aut
2.5,23.978937993479033,Pz,7105 aut,7105,aut
3.0,18.841028633145275,Pz,7105 aut,7105,aut
3.5,12.557815198411912,Pz,7105 aut,7105,aut
4.0,9.239357657741174,Pz,7105 aut,7105,aut
4.5,8.031713212886523,Pz,7105 aut,7105,aut
5.0,5.977296060356238,Pz,7105 aut,7105,aut
5.5,5.078133698492412,Pz,7105 aut,7105,aut
6.0,4.414157391862973,Pz,7105 aut,7105,aut
6.5,4.0581180505652945,Pz,7105 aut,7105,aut
7.0,4.009265767433193,Pz,7105 aut,7105,aut
7.5,3.9202992136387915,Pz,7105 aut,7105,aut
8.0,3.9299114707674367,Pz,7105 aut,7105,aut
8.5,4.6941857512190746,Pz,7105 aut,7105,aut
9.0,5.560406735331135,Pz,7105 aut,7105,aut
9.5,5.931673412455172,Pz,7105 aut,7105,aut
10.0,5.717019526047978,Pz,7105 aut,7105,aut
10.5,5.2186101214529375,Pz,7105 aut,7105,aut
11.0,4.275689936510399,Pz,7105 aut,7105,aut
11.5,2.957234234540649,Pz,7105 aut,7105,aut
12.0,2.2152474158011075,Pz,7105 aut,7105,aut
12.5,1.997155550965439,Pz,7105 aut,7105,aut
13.0,1.6900723583998485,Pz,7105 aut,7105,aut
13.5,1.4401980016102276,Pz,7105 aut,7105,aut
14.0,1.267800782678911,Pz,7105 aut,7105,aut
14.5,1.1489350895193835,Pz,7105 aut,7105,aut
15.0,1.0642180165464055,Pz,7105 aut,7105,aut
15.5,0.99226552547969,Pz,7105 aut,7105,aut
16.0,0.9053080024167114,Pz,7105 aut,7105,aut
16.5,0.8455144994192691,Pz,7105 aut,7105,aut
17.0,0.8252566068439122,Pz,7105 aut,7105,aut
17.5,0.8382812772434568,Pz,7105 aut,7105,aut
18.0,0.8084322564854886,Pz,7105 aut,7105,aut
18.5,0.8065797285048395,Pz,7105 aut,7105,aut
19.0,0.6774012926177759,Pz,7105 aut,7105,aut
19.5,0.6345409400858892,Pz,7105 aut,7105,aut
20.0,0.5760375124019078,Pz,7105 aut,7105,aut
20.5,0.5196298993261994,Pz,7105 aut,7105,aut
21.0,0.5341872622209698,Pz,7105 aut,7105,aut
21.5,0.4895172713319956,Pz,7105 aut,7105,aut
22.0,0.47708077711659735,Pz,7105 aut,7105,aut
22.5,0.4809656303425872,Pz,7105 aut,7105,aut
23.0,0.47822083987330594,Pz,7105 aut,7105,aut
23.5,0.46552657107926193,Pz,7105 aut,7105,aut
24.0,0.43943388394460603,Pz,7105 aut,7105,aut
24.5,0.44307757854489094,Pz,7105 aut,7105,aut
25.0,0.3690241620150682,Pz,7105 aut,7105,aut
25.5,0.3794158426146576,Pz,7105 aut,7105,aut
26.0,0.37652755795429127,Pz,7105 aut,7105,aut
26.5,0.38166753730929903,Pz,7105 aut,7105,aut
27.0,0.31915763465652913,Pz,7105 aut,7105,aut
27.5,0.34613747446562493,Pz,7105 aut,7105,aut
28.0,0.33483674879865305,Pz,7105 aut,7105,aut
28.5,0.3294492902150323,Pz,7105 aut,7105,aut
29.0,0.3276852410285826,Pz,7105 aut,7105,aut
29.5,0.3429767049214401,Pz,7105 aut,7105,aut
30.0,0.3096492061270332,Pz,7105 aut,7105,aut
30.5,0.266677596438498,Pz,7105 aut,7105,aut
31.0,0.26030696802274134,Pz,7105 aut,7105,aut
31.5,0.25057080436321394,Pz,7105 aut,7105,aut
32.0,0.25999643183863386,Pz,7105 aut,7105,aut
32.5,0.25857126272179126,Pz,7105 aut,7105,aut
33.0,0.24351832823966757,Pz,7105 aut,7105,aut
33.5,0.2341258494353536,Pz,7105 aut,7105,aut
34.0,0.22218231341571676,Pz,7105 aut,7105,aut
34.5,0.2104354955491794,Pz,7105 aut,7105,aut
35.0,0.2085937642953354,Pz,7105 aut,7105,aut
35.5,0.21162093942913873,Pz,7105 aut,7105,aut
36.0,0.2023303891099983,Pz,7105 aut,7105,aut
36.5,0.21821117547312732,Pz,7105 aut,7105,aut
37.0,0.20757069629681732,Pz,7105 aut,7105,aut
37.5,0.2182935852267914,Pz,7105 aut,7105,aut
38.0,0.21827065397543732,Pz,7105 aut,7105,aut
38.5,0.18937860197739143,Pz,7105 aut,7105,aut
39.0,0.19545639991544714,Pz,7105 aut,7105,aut
39.5,0.19576777263290515,Pz,7105 aut,7105,aut
40.0,0.18474399623835216,Pz,7105 aut,7105,aut
1.0,61.80108673321664,Fz,7106 amo,7106,amo
1.5,35.35578614675208,Fz,7106 amo,7106,amo
2.0,15.520577314453824,Fz,7106 amo,7106,amo
2.5,11.884585846945383,Fz,7106 amo,7106,amo
3.0,8.454237030409141,Fz,7106 amo,7106,amo
3.5,6.9546722798952585,Fz,7106 amo,7106,amo
4.0,6.6314249627698905,Fz,7106 amo,7106,amo
4.5,5.559708709344417,Fz,7106 amo,7106,amo
5.0,4.401593901938886,Fz,7106 amo,7106,amo
5.5,4.084614356684055,Fz,7106 amo,7106,amo
6.0,4.212824021413888,Fz,7106 amo,7106,amo
6.5,4.3903471621155745,Fz,7106 amo,7106,amo
7.0,3.258565706197496,Fz,7106 amo,7106,amo
7.5,2.7710392162703874,Fz,7106 amo,7106,amo
8.0,2.6783143345429745,Fz,7106 amo,7106,amo
8.5,2.4504029671405343,Fz,7106 amo,7106,amo
9.0,1.8758541782005855,Fz,7106 amo,7106,amo
9.5,1.7407286273241414,Fz,7106 amo,7106,amo
10.0,1.6633937720555332,Fz,7106 amo,7106,amo
10.5,1.449828970775385,Fz,7106 amo,7106,amo
11.0,1.3210781633112942,Fz,7106 amo,7106,amo
11.5,1.2303774256447875,Fz,7106 amo,7106,amo
12.0,1.22261294515078,Fz,7106 amo,7106,amo
12.5,2.2802814177930326,Fz,7106 amo,7106,amo
13.0,1.340326584652826,Fz,7106 amo,7106,amo
13.5,0.9426157771893979,Fz,7106 amo,7106,amo
14.0,0.9440021989923436,Fz,7106 amo,7106,amo
14.5,0.8595326924177902,Fz,7106 amo,7106,amo
15.0,0.7940126922488007,Fz,7106 amo,7106,amo
15.5,0.8435416931393948,Fz,7106 amo,7106,amo
16.0,0.8887164388292187,Fz,7106 amo,7106,amo
16.5,0.8550398736783579,Fz,7106 amo,7106,amo
17.0,0.814034930481565,Fz,7106 amo,7106,amo
17.5,0.7264536036992776,Fz,7106 amo,7106,amo
18.0,0.8753576797339765,Fz,7106 amo,7106,amo
18.5,1.7363000714205472,Fz,7106 amo,7106,amo
19.0,0.9641657401358036,Fz,7106 amo,7106,amo
19.5,0.6535027829838596,Fz,7106 amo,7106,amo
20.0,0.5712987824161188,Fz,7106 amo,7106,amo
20.5,0.5419452300342991,Fz,7106 amo,7106,amo
21.0,0.5110352022834542,Fz,7106 amo,7106,amo
21.5,0.4910426875261672,Fz,7106 amo,7106,amo
22.0,0.45118362648704213,Fz,7106 amo,7106,amo
22.5,0.39876918243877557,Fz,7106 amo,7106,amo
23.0,0.412399842638566,Fz,7106 amo,7106,amo
23.5,0.4671177980250067,Fz,7106 amo,7106,amo
24.0,0.4325745730887187,Fz,7106 amo,7106,amo
24.5,0.5784758470887122,Fz,7106 amo,7106,amo
25.0,0.46523259113782856,Fz,7106 amo,7106,amo
25.5,0.4220985459669914,Fz,7106 amo,7106,amo
26.0,0.4053457752373878,Fz,7106 amo,7106,amo
26.5,0.3681349053146874,Fz,7106 amo,7106,amo
27.0,0.3352773017206793,Fz,7106 amo,7106,amo
27.5,0.3239338737984257,Fz,7106 amo,7106,amo
28.0,0.3207140256896235,Fz,7106 amo,7106,amo
28.5,0.3256715043247912,Fz,7106 amo,7106,amo
29.0,0.3430452425677165,Fz,7106 amo,7106,amo
29.5,0.32568364781077114,Fz,7106 amo,7106,amo
30.0,0.3041352056130737,Fz,7106 amo,7106,amo
30.5,0.30290732548496097,Fz,7106 amo,7106,amo
31.0,0.2929474474588667,Fz,7106 amo,7106,amo
31.5,0.29139266801329755,Fz,7106 amo,7106,amo
32.0,0.3156071487640924,Fz,7106 amo,7106,amo
32.5,0.27154894088457193,Fz,7106 amo,7106,amo
33.0,0.25136126665869496,Fz,7106 amo,7106,amo
33.5,0.27101820879967575,Fz,7106 amo,7106,amo
34.0,0.26888657232031277,Fz,7106 amo,7106,amo
34.5,0.26674946970282365,Fz,7106 amo,7106,amo
35.0,0.25419927949263077,Fz,7106 amo,7106,amo
35.5,0.2672709932183419,Fz,7106 amo,7106,amo
36.0,0.25705501562203803,Fz,7106 amo,7106,amo
36.5,0.3221537064201549,Fz,7106 amo,7106,amo
37.0,0.2751804530934686,Fz,7106 amo,7106,amo
37.5,0.2841183991116425,Fz,7106 amo,7106,amo
38.0,0.35141719404163274,Fz,7106 amo,7106,amo
38.5,0.26091821168346613,Fz,7106 amo,7106,amo
39.0,0.2514030592652413,Fz,7106 amo,7106,amo
39.5,0.22770073994024126,Fz,7106 amo,7106,amo
40.0,0.21396395549045583,Fz,7106 amo,7106,amo
1.0,53.92488356816529,Pz,7106 amo,7106,amo
1.5,28.90105379957762,Pz,7106 amo,7106,amo
2.0,15.533857305186975,Pz,7106 amo,7106,amo
2.5,13.536186017516542,Pz,7106 amo,7106,amo
3.0,9.750903941340006,Pz,7106 amo,7106,amo
3.5,9.615424091384712,Pz,7106 amo,7106,amo
4.0,7.201514544432156,Pz,7106 amo,7106,amo
4.5,5.971351298507182,Pz,7106 amo,7106,amo
5.0,5.116138107994527,Pz,7106 amo,7106,amo
5.5,4.100281353299647,Pz,7106 amo,7106,amo
6.0,3.573755155030736,Pz,7106 amo,7106,amo
6.5,6.055469814025296,Pz,7106 amo,7106,amo
7.0,4.748633875924069,Pz,7106 amo,7106,amo
7.5,5.146129540331016,Pz,7106 amo,7106,amo
8.0,8.16439298837845,Pz,7106 amo,7106,amo
8.5,8.341641295944608,Pz,7106 amo,7106,amo
9.0,4.960340079108815,Pz,7106 amo,7106,amo
9.5,3.1046839204429735,Pz,7106 amo,7106,amo
10.0,2.376990500492273,Pz,7106 amo,7106,amo
10.5,2.089432645038738,Pz,7106 amo,7106,amo
11.0,2.153754828482487,Pz,7106 amo,7106,amo
11.5,2.0368057698447055,Pz,7106 amo,7106,amo
12.0,2.826863059410369,Pz,7106 amo,7106,amo
12.5,6.987521668496085,Pz,7106 amo,7106,amo
13.0,3.0625327257196906,Pz,7106 amo,7106,amo
13.5,1.468140067255602,Pz,7106 amo,7106,amo
14.0,1.5115545959926708,Pz,7106 amo,7106,amo
14.5,1.4126332346586752,Pz,7106 amo,7106,amo
15.0,1.3446059837576185,Pz,7106 amo,7106,amo
15.5,1.459230722261129,Pz,7106 amo,7106,amo
16.0,1.4540098181240488,Pz,7106 amo,7106,amo
16.5,1.4269353362771218,Pz,7106 amo,7106,amo
17.0,1.307213073421153,Pz,7106 amo,7106,amo
17.5,1.3088313236975913,Pz,7106 amo,7106,amo
18.0,1.936311910328177,Pz,7106 amo,7106,amo
18.5,5.4074930599333735,Pz,7106 amo,7106,amo
19.0,2.481982370760908,Pz,7106 amo,7106,amo
19.5,1.0481555219781025,Pz,7106 amo,7106,amo
20.0,0.8789407429348212,Pz,7106 amo,7106,amo
20.5,0.8563474284165316,Pz,7106 amo,7106,amo
21.0,0.8422543798203117,Pz,7106 amo,7106,amo
21.5,0.7094570605036897,Pz,7106 amo,7106,amo
22.0,0.7339127801648136,Pz,7106 amo,7106,amo
22.5,0.7363220122873044,Pz,7106 amo,7106,amo
23.0,0.7437067314188059,Pz,7106 amo,7106,amo
23.5,0.7861007581481366,Pz,7106 amo,7106,amo
24.0,0.7669374356382516,Pz,7106 amo,7106,amo
24.5,1.5213953744436166,Pz,7106 amo,7106,amo
25.0,0.9702142227266055,Pz,7106 amo,7106,amo
25.5,0.7417322394661059,Pz,7106 amo,7106,amo
26.0,0.8535631849446947,Pz,7106 amo,7106,amo
26.5,0.5957200194125416,Pz,7106 amo,7106,amo
27.0,0.5564388429236657,Pz,7106 amo,7106,amo
27.5,0.5563362804207521,Pz,7106 amo,7106,amo
28.0,0.528539540623741,Pz,7106 amo,7106,amo
28.5,0.4841466266505213,Pz,7106 amo,7106,amo
29.0,0.472021582665143,Pz,7106 amo,7106,amo
29.5,0.4991802454948314,Pz,7106 amo,7106,amo
30.0,0.506976110646531,Pz,7106 amo,7106,amo
30.5,0.5392399479956591,Pz,7106 amo,7106,amo
31.0,0.527897851316022,Pz,7106 amo,7106,amo
31.5,0.6046685368147844,Pz,7106 amo,7106,amo
32.0,0.6280846441065752,Pz,7106 amo,7106,amo
32.5,0.46140974670214346,Pz,7106 amo,7106,amo
33.0,0.45070216905140326,Pz,7106 amo,7106,amo
33.5,0.4340281815808406,Pz,7106 amo,7106,amo
34.0,0.4729572982800471,Pz,7106 amo,7106,amo
34.5,0.4428085182039732,Pz,7106 amo,7106,amo
35.0,0.42848432531847336,Pz,7106 amo,7106,amo
35.5,0.4572493850966419,Pz,7106 amo,7106,amo
36.0,0.45349262438448007,Pz,7106 amo,7106,amo
36.5,0.6954317588593136,Pz,7106 amo,7106,amo
37.0,0.5666359471649716,Pz,7106 amo,7106,amo
37.5,0.6826336729284025,Pz,7106 amo,7106,amo
38.0,0.9309429016741402,Pz,7106 amo,7106,amo
38.5,0.49171470426726543,Pz,7106 amo,7106,amo
39.0,0.48875043721751377,Pz,7106 amo,7106,amo
39.5,0.4167482840404004,Pz,7106 amo,7106,amo
40.0,0.36688453192026094,Pz,7106 amo,7106,amo
1.0,62.156959982516064,Fz,7106 aut,7106,aut
1.5,35.29387367594755,Fz,7106 aut,7106,aut
2.0,17.28622284948605,Fz,7106 aut,7106,aut
2.5,13.079140358648653,Fz,7106 aut,7106,aut
3.0,9.289556304737193,Fz,7106 aut,7106,aut
3.5,7.5588581285859835,Fz,7106 aut,7106,aut
4.0,6.850614334716215,Fz,7106 aut,7106,aut
4.5,5.588654824442329,Fz,7106 aut,7106,aut
5.0,4.802628161677806,Fz,7106 aut,7106,aut
5.5,4.567211784235894,Fz,7106 aut,7106,aut
6.0,4.448618413925212,Fz,7106 aut,7106,aut
6.5,4.1738375738522935,Fz,7106 aut,7106,aut
7.0,3.582433653359018,Fz,7106 aut,7106,aut
7.5,3.784398746093061,Fz,7106 aut,7106,aut
8.0,4.240744691195362,Fz,7106 aut,7106,aut
8.5,3.4810649025672533,Fz,7106 aut,7106,aut
9.0,2.4824809438424618,Fz,7106 aut,7106,aut
9.5,1.991809072235909,Fz,7106 aut,7106,aut
10.0,1.7389806290243495,Fz,7106 aut,7106,aut
10.5,1.4544395732953201,Fz,7106 aut,7106,aut
11.0,1.2628266504920047,Fz,7106 aut,7106,aut
11.5,1.1205204795512647,Fz,7106 aut,7106,aut
12.0,1.1391380431249052,Fz,7106 aut,7106,aut
12.5,2.183222955748102,Fz,7106 aut,7106,aut
13.0,1.3346930622855293,Fz,7106 aut,7106,aut
13.5,0.9236450440110566,Fz,7106 aut,7106,aut
14.0,0.9033904236295605,Fz,7106 aut,7106,aut
14.5,0.8949832578466781,Fz,7106 aut,7106,aut
15.0,0.962447777793647,Fz,7106 aut,7106,aut
15.5,0.9740445107825306,Fz,7106 aut,7106,aut
16.0,0.968558965595197,Fz,7106 aut,7106,aut
16.5,0.9488776472196957,Fz,7106 aut,7106,aut
17.0,0.862004997694631,Fz,7106 aut,7106,aut
17.5,0.869158485607661,Fz,7106 aut,7106,aut
18.0,0.937128996979121,Fz,7106 aut,7106,aut
18.5,1.7164859979736686,Fz,7106 aut,7106,aut
19.0,0.9572179161091046,Fz,7106 aut,7106,aut
19.5,0.617094409126143,Fz,7106 aut,7106,aut
20.0,0.6167742225911724,Fz,7106 aut,7106,aut
20.5,0.6005534284871746,Fz,7106 aut,7106,aut
21.0,0.5897114822429149,Fz,7106 aut,7106,aut
21.5,0.5506236420520182,Fz,7106 aut,7106,aut
22.0,0.5094969382861176,Fz,7106 aut,7106,aut
22.5,0.44209982596025266,Fz,7106 aut,7106,aut
23.0,0.5048463162566044,Fz,7106 aut,7106,aut
23.5,0.5575688536225657,Fz,7106 aut,7106,aut
24.0,0.5027125632004789,Fz,7106 aut,7106,aut
24.5,0.683233307057303,Fz,7106 aut,7106,aut
25.0,0.5296982862896918,Fz,7106 aut,7106,aut
25.5,0.4776378655474023,Fz,7106 aut,7106,aut
26.0,0.4976387949441701,Fz,7106 aut,7106,aut
26.5,0.44639307539775247,Fz,7106 aut,7106,aut
27.0,0.42840193927617226,Fz,7106 aut,7106,aut
27.5,0.41710936602794224,Fz,7106 aut,7106,aut
28.0,0.41239375553397045,Fz,7106 aut,7106,aut
28.5,0.41048257217128165,Fz,7106 aut,7106,aut
29.0,0.41268080563186627,Fz,7106 aut,7106,aut
29.5,0.4038632569885979,Fz,7106 aut,7106,aut
30.0,0.38480428887298723,Fz,7106 aut,7106,aut
30.5,0.3731675911500585,Fz,7106 aut,7106,aut
31.0,0.3683751468516322,Fz,7106 aut,7106,aut
31.5,0.37444025734936115,Fz,7106 aut,7106,aut
32.0,0.4134546598456242,Fz,7106 aut,7106,aut
32.5,0.374412193924949,Fz,7106 aut,7106,aut
33.0,0.3357776394290595,Fz,7106 aut,7106,aut
33.5,0.34898576492906525,Fz,7106 aut,7106,aut
34.0,0.3552027498922969,Fz,7106 aut,7106,aut
34.5,0.3423371813365922,Fz,7106 aut,7106,aut
35.0,0.35057964404429787,Fz,7106 aut,7106,aut
35.5,0.3655470944850273,Fz,7106 aut,7106,aut
36.0,0.3495004880144645,Fz,7106 aut,7106,aut
36.5,0.40750861510556924,Fz,7106 aut,7106,aut
37.0,0.37833233635151603,Fz,7106 aut,7106,aut
37.5,0.3970745330794332,Fz,7106 aut,7106,aut
38.0,0.4790753369478911,Fz,7106 aut,7106,aut
38.5,0.3650901329332077,Fz,7106 aut,7106,aut
39.0,0.3532275742859394,Fz,7106 aut,7106,aut
39.5,0.3394748634666725,Fz,7106 aut,7106,aut
40.0,0.3180227374761064,Fz,7106 aut,7106,aut
1.0,37.55368614948041,Pz,7106 aut,7106,aut
1.5,22.288435623561217,Pz,7106 aut,7106,aut
2.0,13.401944968639913,Pz,7106 aut,7106,aut
2.5,10.665352499336135,Pz,7106 aut,7106,aut
3.0,8.721240915520909,Pz,7106 aut,7106,aut
3.5,6.9400867759334,Pz,7106 aut,7106,aut
4.0,6.353285234869857,Pz,7106 aut,7106,aut
4.5,5.5570581043000224,Pz,7106 aut,7106,aut
5.0,4.518367700009319,Pz,7106 aut,7106,aut
5.5,3.7047729820026785,Pz,7106 aut,7106,aut
6.0,3.7790336430993796,Pz,7106 aut,7106,aut
6.5,5.543703773824277,Pz,7106 aut,7106,aut
7.0,6.114682919903886,Pz,7106 aut,7106,aut
7.5,11.916387439092913,Pz,7106 aut,7106,aut
8.0,25.094607819345615,Pz,7106 aut,7106,aut
8.5,19.054044541725503,Pz,7106 aut,7106,aut
9.0,7.545714423112406,Pz,7106 aut,7106,aut
9.5,3.628852877251295,Pz,7106 aut,7106,aut
10.0,2.744075110544236,Pz,7106 aut,7106,aut
10.5,2.33515047249298,Pz,7106 aut,7106,aut
11.0,2.218015960043072,Pz,7106 aut,7106,aut
11.5,1.9585715319280559,Pz,7106 aut,7106,aut
12.0,2.0358966387697413,Pz,7106 aut,7106,aut
12.5,4.808284110444566,Pz,7106 aut,7106,aut
13.0,2.5103081872731394,Pz,7106 aut,7106,aut
13.5,1.434406597421872,Pz,7106 aut,7106,aut
14.0,1.3996863537905284,Pz,7106 aut,7106,aut
14.5,1.5189820228123154,Pz,7106 aut,7106,aut
15.0,1.4914797837913993,Pz,7106 aut,7106,aut
15.5,1.6737695574991795,Pz,7106 aut,7106,aut
16.0,2.0014314475623003,Pz,7106 aut,7106,aut
16.5,1.8888391112795166,Pz,7106 aut,7106,aut
17.0,1.695632230958089,Pz,7106 aut,7106,aut
17.5,1.5190587131728106,Pz,7106 aut,7106,aut
18.0,1.703983471373781,Pz,7106 aut,7106,aut
18.5,3.820476186921652,Pz,7106 aut,7106,aut
19.0,1.9732957348272915,Pz,7106 aut,7106,aut
19.5,1.1544835551578478,Pz,7106 aut,7106,aut
20.0,1.0238764830725609,Pz,7106 aut,7106,aut
20.5,0.8670857894721271,Pz,7106 aut,7106,aut
21.0,0.8212178120458352,Pz,7106 aut,7106,aut
21.5,0.8084708406272344,Pz,7106 aut,7106,aut
22.0,0.8085347477543177,Pz,7106 aut,7106,aut
22.5,0.7292399397377309,Pz,7106 aut,7106,aut
23.0,0.7571591330982124,Pz,7106 aut,7106,aut
23.5,0.76624663085265,Pz,7106 aut,7106,aut
24.0,0.8037687347012314,Pz,7106 aut,7106,aut
24.5,1.2325192480641516,Pz,7106 aut,7106,aut
25.0,0.8429960719239743,Pz,7106 aut,7106,aut
25.5,0.6324360295144125,Pz,7106 aut,7106,aut
26.0,0.7317418822856527,Pz,7106 aut,7106,aut
26.5,0.6252601675848876,Pz,7106 aut,7106,aut
27.0,0.59641512256379,Pz,7106 aut,7106,aut
27.5,0.5233475743946692,Pz,7106 aut,7106,aut
28.0,0.5266257019037923,Pz,7106 aut,7106,aut
28.5,0.5489742063066491,Pz,7106 aut,7106,aut
29.0,0.49353211701988814,Pz,7106 aut,7106,aut
29.5,0.5210414564389129,Pz,7106 aut,7106,aut
30.0,0.5024664949483365,Pz,7106 aut,7106,aut
30.5,0.5228756722983355,Pz,7106 aut,7106,aut
31.0,0.5195398734457806,Pz,7106 aut,7106,aut
31.5,0.5345646078136929,Pz,7106 aut,7106,aut
32.0,0.5504267278620275,Pz,7106 aut,7106,aut
32.5,0.5025926990525802,Pz,7106 aut,7106,aut
33.0,0.4727599872982789,Pz,7106 aut,7106,aut
33.5,0.4486261868993466,Pz,7106 aut,7106,aut
34.0,0.4262203741776688,Pz,7106 aut,7106,aut
34.5,0.41030130601058834,Pz,7106 aut,7106,aut
35.0,0.40602346558962543,Pz,7106 aut,7106,aut
35.5,0.47830659562010286,Pz,7106 aut,7106,aut
36.0,0.5098332915286488,Pz,7106 aut,7106,aut
36.5,0.5788519749453264,Pz,7106 aut,7106,aut
37.0,0.5213175244410392,Pz,7106 aut,7106,aut
37.5,0.5556876998517395,Pz,7106 aut,7106,aut
38.0,0.6966942842161736,Pz,7106 aut,7106,aut
38.5,0.4809593780794308,Pz,7106 aut,7106,aut
39.0,0.5069863145732525,Pz,7106 aut,7106,aut
39.5,0.46245609532262627,Pz,7106 aut,7106,aut
40.0,0.42382728306738565,Pz,7106 aut,7106,aut
1.0,65.36833573409804,Fz+Pz,7102 amo,7102,amo
1.5,45.006492110689926,Fz+Pz,7102 amo,7102,amo
2.0,31.8042291610891,Fz+Pz,7102 amo,7102,amo
2.5,25.45307142118301,Fz+Pz,7102 amo,7102,amo
3.0,17.600747827757615,Fz+Pz,7102 amo,7102,amo
3.5,12.276654345033023,Fz+Pz,7102 amo,7102,amo
4.0,8.997115580466824,Fz+Pz,7102 amo,7102,amo
4.5,6.992136864275597,Fz+Pz,7102 amo,7102,amo
5.0,5.707846133291489,Fz+Pz,7102 amo,7102,amo
5.5,4.361314738908846,Fz+Pz,7102 amo,7102,amo
6.0,3.7063494283129073,Fz+Pz,7102 amo,7102,amo
6.5,4.160267593538049,Fz+Pz,7102 amo,7102,amo
7.0,3.639298651280736,Fz+Pz,7102 amo,7102,amo
7.5,3.4151464544463637,Fz+Pz,7102 amo,7102,amo
8.0,2.9564348865522816,Fz+Pz,7102 amo,7102,amo
8.5,2.752747879063784,Fz+Pz,7102 amo,7102,amo
9.0,3.268357258771539,Fz+Pz,7102 amo,7102,amo
9.5,4.026781089910944,Fz+Pz,7102 amo,7102,amo
10.0,4.7930488714473745,Fz+Pz,7102 amo,7102,amo
10.5,5.658999663227052,Fz+Pz,7102 amo,7102,amo
11.0,4.828689059419105,Fz+Pz,7102 amo,7102,amo
11.5,3.2200379684863085,Fz+Pz,7102 amo,7102,amo
12.0,2.5950644139437653,Fz+Pz,7102 amo,7102,amo
12.5,3.1264631971534937,Fz+Pz,7102 amo,7102,amo
13.0,1.4556158203490703,Fz+Pz,7102 amo,7102,amo
13.5,0.944274182799569,Fz+Pz,7102 amo,7102,amo
14.0,0.8874576762593358,Fz+Pz,7102 amo,7102,amo
14.5,0.8022342676395651,Fz+Pz,7102 amo,7102,amo
15.0,0.785747714500254,Fz+Pz,7102 amo,7102,amo
15.5,0.8021311752486434,Fz+Pz,7102 amo,7102,amo
16.0,0.7668788927312842,Fz+Pz,7102 amo,7102,amo
16.5,0.6953663283687961,Fz+Pz,7102 amo,7102,amo
17.0,0.6832705953783744,Fz+Pz,7102 amo,7102,amo
